timestamp,dt,cmd_linear,cmd_angular,wheel_left,wheel_right,pose_x,pose_y,pose_theta,lane_detected,lane_center,confidence,centerline_points
0.050245046615600586,0.050245046615600586,0.3,0.0,0.2508556842803955,0.2508556842803955,0.0,0.0,0.0,True,0.5201822916666666,1.0,29
0.24366092681884766,0.19341588020324707,0.3,0.0,1.2179279327392578,1.2179279327392578,0.0016263169686681067,0.0,0.0,True,0.5177734375,1.0,30
0.3037295341491699,0.060068607330322266,0.3,0.0,1.5183162689208984,1.5183162689208984,0.014582464170371167,0.0,0.0,True,0.5169921875,1.0,30
0.3504505157470703,0.04672098159790039,0.3,0.0,1.7518997192382812,1.7518997192382812,0.019598378250941552,0.0,0.0,True,0.513671875,1.0,29
0.396435022354126,0.045984506607055664,0.3,0.0,1.981804370880127,1.981804370880127,0.024100269214352467,0.0,0.0,True,0.5123697916666666,1.0,29
0.43620872497558594,0.03977370262145996,0.3,0.0,2.1806859970092773,2.1806859970092773,0.029112519517173044,0.0,0.0,True,0.509765625,1.0,30
0.4709486961364746,0.03473997116088867,0.3,0.0,2.354311943054199,2.354311943054199,0.03388291571212676,0.0,0.0,True,0.5140625,1.0,30
0.5127501487731934,0.04180145263671875,0.3,0.0,2.5633668899536133,2.5633668899536133,0.03838132667956984,0.0,0.0,True,0.5099609375,1.0,30
0.5496602058410645,0.036910057067871094,0.3,0.0,2.7479422092437744,2.7479422092437744,0.04427471195982093,0.0,0.0,True,0.506640625,1.0,30
0.5856039524078369,0.03594374656677246,0.3,0.0,2.9276669025421143,2.9276669025421143,0.04985314463292667,0.0,0.0,True,0.513671875,1.0,29
0.6195600032806396,0.033956050872802734,0.3,0.0,3.097444772720337,3.097444772720337,0.05564082868709619,0.0,0.0,True,0.50703125,1.0,30
0.6532199382781982,0.033659934997558594,0.3,0.0,3.2657337188720703,3.2657337188720703,0.061425563262396565,0.0,0.0,True,0.50625,1.0,30
0.687401533126831,0.03418159484863281,0.3,0.0,3.436652421951294,3.436652421951294,0.06747153289162071,0.0,0.0,True,0.506640625,1.0,30
0.7238717079162598,0.03647017478942871,0.3,0.0,3.6189723014831543,3.6189723014831543,0.07393235216647155,0.0,0.0,True,0.5083984375,1.0,30
